vvweight,college,medicare_expand,repeal_aca,regulate_carbon,prefertrump
.52889092,0,1,0,1,0
1.5828214,0,0,1,0,1
.90160958,0,1,1,1,0
.97518599,1,1,0,1,0
.8564421,0,1,0,1,1
.53058908,1,0,1,1,1
.37984839,1,1,0,1,0
.70342605,0,1,1,1,0
.94403648,1,1,0,1,0
1.0895814,0,1,0,1,0
.70275705,1,0,1,0,1
.63005707,1,0,0,1,1
1.0685311,0,0,1,1,1
.45866366,0,1,0,0,0
1.7909484,0,0,0,1,1
.88971951,1,0,1,0,1
.90293864,1,1,0,1,0
1.4504128,0,0,1,0,1
1.0417288,0,1,0,1,0
1.1155514,1,0,1,0,1
.88895444,1,0,1,0,1
.69787489,1,1,0,1,0
.5514736,0,1,1,0,1
1.0426832,0,0,1,0,1
.7885035,1,1,1,1,0
2.0166506,1,0,1,0,1
1.3822636,1,0,1,0,1
.28914947,1,1,0,1,0
.46679498,1,1,0,1,0
.9160272,1,0,0,1,0
.47390272,1,1,0,1,0
.88035345,1,1,0,1,0
1.4752303,0,0,1,0,1
1.9573704,0,0,0,0,1
.62166274,0,1,1,1,1
1.5996753,1,0,1,0,1
.49684448,1,1,0,1,0
.5673005,1,0,1,1,0
2.95896,1,0,1,0,1
.64508651,0,1,1,1,0
.94761397,1,0,1,0,1
.65228877,1,1,0,1,0
.99808142,1,0,0,1,0
4.5571697,1,0,0,1,1
.6628437,1,0,1,0,1
.16398368,1,0,1,0,1
.60162617,1,0,1,0,1
1.6715622,1,0,1,0,1
.81476864,1,0,1,0,1
1.1988308,1,0,1,0,1
.83520024,1,1,0,1,0
1.0260776,0,0,0,1,0
.67709862,1,1,0,1,0
1.7196622,0,1,0,1,0
.82435349,1,0,1,1,1
1.1223418,1,0,1,0,1
.56328146,1,1,0,1,0
1.4724488,1,1,0,1,0
.85639007,1,0,1,0,1
.64112026,0,0,0,1,0
.54125788,0,1,0,1,0
1.3858345,0,0,0,0,1
1.1419764,1,0,1,0,1
1.1729765,0,0,1,0,1
1.2349604,1,0,1,0,1
.64650194,1,1,1,1,1
.84900827,1,0,1,0,1
.74918705,1,1,0,1,0
.85795739,0,1,1,1,1
.84297803,0,0,1,0,1
.65754516,0,1,0,1,0
1.2558657,0,0,1,0,1
.6314693,1,0,1,0,1
.95046951,1,1,0,1,0
.79253568,1,0,1,1,1
2.4285625,1,1,0,1,0
1.1011201,1,1,0,1,0
.77985,1,1,0,1,0
2.8256846,0,1,1,1,1
.88895444,1,0,1,0,1
.67966199,1,1,0,1,0
1.4072202,1,0,1,1,1
.7761503,1,0,1,1,1
.76924104,0,1,0,1,0
1.0881272,1,1,0,0,0
.45667393,1,1,0,1,0
1.531625,0,0,1,0,1
.70918325,1,0,1,0,1
.61174343,1,1,0,1,0
.83480312,1,1,0,1,0
.90919148,1,1,0,1,0
1.1628647,1,0,1,0,1
1.4261742,1,0,1,0,1
6.8004718,0,0,1,0,1
1.3186267,1,1,0,1,0
.80522975,1,1,0,1,0
.89509702,1,1,0,1,0
.8750405,1,1,0,1,0
1.471342,1,0,1,1,1
1.1778781,0,0,1,0,1
.74244776,0,0,1,1,1
2.0540784,0,0,1,0,1
.66038721,1,1,0,1,0
.87165583,0,1,0,1,0
.84931144,1,1,0,1,0
1.1170449,1,0,1,0,1
1.4724488,1,1,0,1,0
.38032083,0,1,0,1,1
.92029757,0,0,1,0,1
.43674671,0,1,0,1,0
.46507105,0,1,0,1,0
1.2356229,1,0,1,1,1
.8638875,1,0,0,1,0
.90006062,1,0,1,0,1
3.06874,1,0,1,0,1
1.4261742,1,0,0,0,1
.57551414,1,0,0,0,1
.70261494,0,1,0,1,0
.75971431,1,0,1,0,1
.78101529,1,1,0,1,0
1.2846797,0,0,1,0,1
1.9046322,1,0,1,0,1
1.0591242,1,1,0,1,0
.60361032,1,1,0,1,0
.60925347,1,0,0,1,0
1.3142837,0,0,1,0,1
1.3162153,1,0,1,1,1
.94479934,1,1,0,1,0
.98438267,0,1,0,1,0
1.0133335,1,0,0,1,0
1.0895814,1,0,0,1,0
1.1908074,0,0,1,0,1
.58443675,0,1,0,1,0
1.3976201,1,1,1,1,1
.99117497,1,0,0,1,0
.93474587,1,0,1,0,1
3.2880861,0,1,0,1,0
1.11043,1,0,1,0,1
1.0881272,1,1,0,1,0
.75199034,0,0,1,0,1
1.6625943,1,0,1,0,1
.72462781,1,1,0,1,0
.67709862,1,1,0,1,0
.37723081,1,1,0,1,0
.38321471,1,0,0,1,0
.17935879,1,1,0,1,0
.6830967,0,0,0,1,0
.3682817,1,1,0,1,0
.74099385,0,0,1,0,1
.63696157,1,1,0,1,0
.67306483,1,1,0,1,0
1.3895312,0,0,1,1,1
1.7054667,0,0,1,0,1
1.1188674,1,1,0,1,0
.83362732,1,0,1,0,1
2.2339013,1,0,1,0,1
.48693882,1,1,0,1,0
1.3162153,1,0,1,0,1
.56556986,0,0,1,0,1
.9160272,1,1,0,1,0
.93644477,0,0,1,0,1
.62865317,1,1,0,1,0
.83320132,1,0,1,1,1
.81916221,1,1,0,1,0
.57864206,1,1,0,1,0
1.4261742,1,0,1,0,1
1.1701555,0,0,0,1,1
.80389946,1,0,0,1,0
1.0984258,1,1,0,1,0
1.2065929,1,1,0,1,0
1.4369554,1,1,1,1,1
1.0425173,1,0,1,0,1
1.5996753,0,0,1,0,1
.96582185,0,0,1,0,1
1.0013778,1,1,0,1,0
.79385628,1,0,0,0,1
.949654,1,0,1,0,1
1.0740799,1,0,1,0,1
1.1156126,1,0,1,1,1
.80113627,1,1,0,1,0
.78010244,1,1,0,1,0
.21481693,1,0,0,1,0
1.3352152,0,0,1,1,1
1.0731093,0,1,0,1,0
.68261231,0,1,0,1,0
.56759392,0,0,1,0,1
1.0612664,1,0,1,0,1
1.3377057,1,1,1,0,1
.88295875,1,0,1,0,1
1.3070266,1,0,1,0,1
.81370128,1,1,0,1,0
.73895559,1,1,0,1,0
1.1711759,0,1,0,1,0
.40593937,1,0,1,0,1
1.0305014,1,1,0,1,0
.53958164,0,0,1,0,1
1.4261742,1,0,1,0,1
.8673263,1,1,0,1,0
.59113789,0,0,0,0,1
4.3840777,0,0,1,0,1
1.0417288,0,1,0,1,0
1.1184969,1,0,0,0,1
1.088785,1,1,0,0,0
.85243891,1,1,0,1,0
.92952094,0,0,0,1,0
.8750405,1,1,0,1,0
.86018101,1,1,0,1,0
1.0680196,1,1,0,1,0
.7425938,1,1,0,1,0
1.0426832,0,0,1,1,1
1.193382,1,1,0,1,0
1.106058,1,0,1,0,1
.72462781,1,1,0,1,0
1.1808759,1,0,1,1,1
.86736906,1,0,0,0,1
1.1807567,0,1,0,1,0
.62865317,0,1,0,1,0
.70986887,1,1,0,1,0
1.4648748,0,0,1,1,1
1.1022385,1,0,1,0,1
1.5548532,0,0,1,0,1
.77248893,0,0,1,0,1
1.0685164,1,0,1,1,1
.71348566,1,1,0,1,0
1.0701795,1,0,1,0,1
.61222339,0,0,1,0,1
.64886547,1,1,0,1,0
1.9573704,1,1,1,1,1
1.387315,1,0,1,0,1
.952708,0,0,1,0,1
1.6290405,0,0,1,0,1
.67062962,1,1,0,1,0
1.5726598,0,0,1,0,1
.20835081,0,1,0,1,0
.84664905,0,1,0,1,0
.44170632,0,0,1,0,1
.88357711,1,1,0,1,0
1.9570816,1,0,1,0,1
.64618852,1,0,1,0,1
.39084576,0,1,0,1,0
.47325752,1,1,0,1,0
1.0446912,1,1,1,1,1
2.3409408,1,0,1,0,1
.98621853,0,1,1,1,1
1.0881272,1,1,0,1,0
.81370128,1,0,0,1,0
1.3282217,0,0,1,1,1
.55258458,1,1,0,1,0
.78178737,1,0,1,0,1
1.8468316,0,0,1,0,1
1.7418084,1,0,0,1,1
.46820035,1,1,0,1,0
.73921266,1,0,0,1,0
1.0282621,1,0,0,1,0
1.1783987,0,0,1,0,1
.77493058,1,1,0,1,0
.35149478,1,1,0,1,0
1.0284587,1,0,0,1,0
.70918325,1,0,1,0,1
.45219226,0,1,0,1,0
.18234021,1,1,0,1,0
1.6993006,0,1,1,1,1
.79207559,1,1,0,1,0
.59555668,1,1,0,1,0
1.2024614,1,1,0,1,0
.52308817,0,1,0,1,0
1.11043,1,0,1,0,1
.83520024,1,1,0,1,0
.6252116,1,1,0,1,0
1.0722417,0,0,1,0,1
1.3706232,0,0,0,0,0
.60509806,1,0,1,0,1
1.2325322,1,1,0,1,0
.36726163,1,0,1,1,0
.71747568,0,1,0,1,0
.72462781,1,1,0,1,0
.79635822,1,0,1,0,1
.87445661,1,1,0,1,0
1.0574848,1,1,0,1,0
1.1778781,1,0,1,0,1
.67797136,1,1,1,1,0
2.261946,1,1,0,1,0
1.2826686,1,0,1,0,1
1.3179713,0,0,0,1,0
.77401435,1,0,1,0,1
1.2793329,1,0,1,1,1
.68511178,1,1,0,1,0
1.26871,1,1,0,1,0
1.1908074,0,0,1,0,1
.62229001,1,0,1,0,1
1.1155514,1,0,1,0,1
1.6828228,0,0,1,1,1
.78178737,1,1,1,0,1
1.0010332,1,1,0,1,0
.49799645,1,0,1,0,1
1.0010332,1,1,0,1,0
.6830967,1,1,1,1,0
.83959339,0,0,1,0,1
.82537519,0,0,1,1,1
1.3097927,1,1,0,1,0
.67940408,0,0,0,0,1
.59891403,1,0,1,0,1
1.1729765,1,0,1,1,1
1.2065929,1,1,0,1,0
.81640716,1,1,0,1,1
.58246476,1,0,0,1,0
.88446088,1,1,0,1,0
.91830057,1,0,1,1,1
.88386184,0,0,1,0,1
.79983274,1,0,1,0,1
.61402593,1,0,1,0,1
.94619924,1,0,0,1,0
.57456276,0,1,1,1,1
1.2225816,1,0,1,0,1
.77157139,1,0,1,0,1
.37965078,0,1,0,1,0
.66959504,1,1,0,1,0
1.0414587,1,1,0,1,0
.78051817,1,1,0,1,0
1.3944134,0,0,1,0,1
.61143772,0,1,0,1,0
.73011249,0,0,0,1,0
.82713539,0,0,0,1,0
1.1559887,1,0,1,0,1
.93454666,1,1,0,1,0
1.4664432,0,0,1,1,1
.49204542,1,0,1,1,1
.37106146,1,0,1,0,1
.27513646,1,0,1,1,1
.44635949,1,0,0,0,1
.768948,1,1,0,1,0
.8788326,0,1,1,1,0
1.7488673,0,0,1,0,1
.50378478,1,0,1,1,1
.89504032,1,0,1,0,1
.84211559,0,0,1,0,1
2.0802413,1,1,1,1,1
1.1026085,1,1,0,1,0
.75266422,1,1,0,1,0
.89187263,0,1,0,1,0
1.4307736,1,1,0,1,0
.71215,0,0,1,0,1
.66038721,1,1,0,1,0
.67638695,0,1,0,1,0
.42514977,1,1,0,1,0
.98003461,1,0,1,0,1
1.0392895,0,0,1,0,1
.95084833,0,1,0,1,0
1.0183369,1,1,0,1,0
1.5256165,1,1,0,1,0
1.9251426,1,0,1,0,1
1.26871,0,1,0,1,0
.8673263,1,1,0,1,0
.54458332,1,1,0,0,0
.95084833,1,1,0,1,0
.93153188,1,1,0,1,0
.82455353,1,1,0,1,0
1.0680196,1,1,0,1,0
1.0305014,1,1,0,1,0
.71776575,1,1,0,1,0
.913736,1,0,1,1,1
.76215305,0,0,0,1,0
.54458332,1,0,0,1,0
.37224539,1,1,0,1,0
.87418451,1,0,1,0,1
.50475508,1,0,0,1,0
1.1988308,1,0,1,0,1
1.2021781,1,0,1,0,1
2.3214958,1,1,0,1,0
1.0908075,1,1,0,1,0
.59107898,1,1,0,1,0
.53837996,0,1,1,1,0
1.0574848,1,1,0,1,0
.97796344,0,0,0,1,1
.97414517,1,0,1,0,1
1.6907458,0,0,0,1,0
1.1725502,1,0,1,0,1
.65145899,1,1,0,1,0
.41961893,1,1,0,0,0
.75304937,1,1,0,1,0
.64195737,0,1,0,1,0
.6320848,0,0,1,1,0
1.5629003,1,0,1,0,1
.41743296,1,0,0,1,1
.52191413,1,1,0,0,1
.73011249,1,1,0,1,0
1.1543783,0,0,1,1,1
.81370128,1,1,0,1,0
.68736431,1,1,0,1,0
1.27734,0,1,0,1,0
1.2722528,1,1,0,1,0
.42145142,1,1,0,1,0
1.4724488,1,1,0,1,0
.97370297,0,1,0,1,0
1.4492887,0,0,1,0,1
.79413909,1,1,0,1,0
.68169508,1,1,0,1,0
.8750405,1,1,0,1,0
1.0701795,1,0,1,0,1
.61454353,0,0,1,0,1
.82034731,0,0,1,0,0
1.0824993,1,0,1,1,1
1.1125,1,1,0,1,0
.81286717,1,1,0,1,0
1.4261742,1,0,1,0,1
.78774261,0,1,0,1,0
.4823735,1,0,0,0,1
1.381171,1,1,0,1,0
1.4292071,1,0,1,0,1
.86622801,0,1,0,0,1
1.2799648,0,1,1,0,1
1.2065929,1,1,0,1,0
.5941394,0,0,1,1,1
.87763975,1,1,0,1,0
1.4601426,0,1,0,1,0
.87902385,1,0,1,1,0
.57601412,0,1,0,1,0
.74521863,0,0,0,1,0
.84900827,1,0,1,0,1
.34962416,1,0,0,1,1
1.181513,0,0,1,0,1
.77123868,0,1,0,1,0
.96721918,1,1,0,1,0
.81651031,1,1,0,1,1
.81476864,1,0,1,0,1
1.6475644,0,0,1,0,1
.77985,1,1,0,1,0
1.0555311,0,1,0,1,0
.53269255,1,1,1,1,1
.7382378,1,0,0,0,1
.19028473,0,1,0,1,0
.8519115,1,1,0,1,0
1.1807532,1,0,1,0,1
1.7834008,1,0,1,0,1
1.0174507,1,0,0,0,0
2.176579,0,1,0,1,0
1.387315,1,0,1,0,1
.98788664,1,0,1,1,1
.96009904,1,1,1,1,1
1.0183369,1,1,0,1,0
.66959504,1,1,0,1,0
.66959504,1,1,0,1,0
.39453772,0,1,1,0,1
1.1988308,1,0,1,0,1
.75375653,1,1,0,1,0
.87725623,1,1,0,1,0
.95849658,0,1,0,1,0
1.0765434,0,0,1,0,1
1.0786976,1,1,1,1,0
1.0612664,1,0,1,0,1
.71348566,1,1,0,1,0
1.0417288,0,1,0,1,0
.67940408,0,0,1,0,1
2.186221,1,1,0,1,0
1.0033899,1,0,1,0,1
.66993124,1,1,0,1,0
.55562164,1,1,0,1,0
.96766673,1,0,1,0,1
1.4068405,1,0,1,0,1
1.006802,0,0,0,0,1
.83223772,1,0,1,0,1
.37723113,1,0,1,0,1
.96009904,1,0,1,0,1
1.1655973,1,0,1,0,1
2.4285625,1,1,0,1,0
1.4921604,1,1,0,0,1
1.312533,1,0,1,1,1
.61533493,1,1,0,1,0
1.4023465,1,1,0,0,1
.70293319,1,1,0,1,0
1.2558657,0,0,1,1,1
1.1011404,1,1,1,1,0
1.5195013,0,0,1,0,1
1.6736288,1,0,1,0,1
.99117497,1,1,0,1,0
.61619701,1,1,0,1,0
.85924633,1,0,1,0,1
1.6873692,0,0,1,0,1
1.1908074,1,0,1,0,1
.89695953,1,1,0,1,0
.83223772,1,0,1,0,1
.60460914,1,1,0,1,0
.82435349,1,0,1,0,1
.89509702,1,0,0,1,0
.66807119,1,1,0,1,0
2.3113778,1,0,1,0,1
.69386506,1,1,0,1,0
1.4680784,0,0,1,1,1
.85457035,1,1,0,1,0
.76836715,0,1,0,1,0
1.3589494,1,1,0,1,0
2.8609714,0,0,1,0,1
.66655209,1,0,1,0,1
1.6076473,0,0,1,0,1
1.025837,1,0,1,0,1
.99179803,1,0,1,0,1
1.3512584,1,1,0,1,0
.79207559,1,1,0,1,0
.4636683,1,1,1,1,0
.91595518,0,0,0,1,1
.90028461,1,1,0,1,0
1.0119736,0,0,1,0,1
.90396144,1,1,0,1,0
.96262306,1,1,0,1,0
.96105857,1,0,1,1,1
1.8499604,0,0,1,0,1
1.9326672,1,0,1,0,1
1.1808759,1,0,1,0,1
2.0819633,0,0,1,0,1
1.3032441,0,1,0,1,1
.88386184,1,0,1,1,1
1.1668449,1,0,1,0,1
.80091223,1,0,0,1,0
1.3048944,1,0,1,0,1
.93474587,1,1,1,1,1
.76368056,1,1,0,1,0
.49697953,1,0,1,0,1
1.1026085,1,1,0,1,0
1.4625421,1,0,1,0,1
1.090549,1,1,0,1,0
.94349006,0,0,1,1,1
1.1628647,1,0,1,0,1
3.029727,1,1,0,0,0
.92029757,1,0,1,0,1
1.0090724,1,0,0,1,0
1.7868223,0,1,1,1,0
.42686329,0,1,0,1,1
1.7876295,0,0,0,1,1
1.6580778,1,1,0,1,0
.87165583,1,1,0,1,0
.4745089,1,1,0,1,0
.68511178,1,1,0,1,0
.68553421,0,1,0,1,0
.44144102,0,0,0,1,0
.73011249,0,0,0,1,0
.66014584,0,1,1,1,0
.60361032,1,1,0,1,0
.61223726,1,1,0,1,0
.8876453,1,1,0,1,0
.77123868,0,1,0,1,0
.8178612,1,1,0,1,0
.94619924,1,0,0,1,0
1.6569703,0,0,1,0,1
.54581503,0,0,1,0,1
.6506979,0,1,0,1,0
.6252116,1,1,0,1,0
.96775914,1,1,0,1,0
1.7454946,1,1,0,1,0
.9861226,1,0,0,1,0
1.0538831,1,1,1,1,0
1.0392667,1,1,0,1,0
1.1994654,1,0,1,0,1
2.5276406,1,0,0,1,0
.8673263,1,1,0,1,0
1.3167844,0,0,1,0,1
1.1668449,1,0,1,0,1
1.0414587,1,1,0,1,0
1.1384904,1,0,0,1,0
1.3470036,0,1,0,1,0
.96263745,0,1,0,1,1
.86622728,1,0,1,0,1
.8501277,0,0,0,1,0
.67940408,0,0,1,0,1
1.7367676,0,0,1,0,1
.23668291,1,0,1,0,1
.59250526,1,1,0,1,0
.83077626,0,0,1,0,1
.75212121,0,0,1,1,0
.91746681,1,0,1,0,1
.50815194,1,1,0,1,0
.57452861,1,0,0,0,1
.75565492,0,1,1,1,0
1.5521429,1,1,0,1,0
1.2965828,1,0,1,0,1
1.4625421,1,0,1,1,1
.4708378,0,0,1,1,1
1.075019,1,0,1,0,1
1.0680896,1,1,1,1,1
1.0731093,0,0,0,1,0
.76325707,1,0,1,0,1
.70219872,1,0,1,0,1
1.9604033,0,0,1,1,1
1.0895814,0,1,0,0,0
.83480312,1,1,0,1,0
1.0289628,0,1,0,1,0
1.0780625,0,1,0,1,0
.45964122,1,0,0,0,1
1.0066973,0,1,0,1,0
.75738528,1,1,0,1,0
.65123453,0,1,0,0,0
.8121002,1,1,0,1,0
1.3706232,0,1,0,1,0
.80672385,1,1,0,1,0
1.1188674,1,1,0,1,0
.79801489,1,1,0,1,0
.88502191,0,1,0,1,0
2.4285625,1,1,0,1,0
.72874064,0,0,1,1,1
1.3981668,1,0,1,0,1
.15601384,1,1,0,1,0
1.234155,1,1,0,1,0
.9186921,1,0,1,0,1
.62557049,1,0,1,0,1
.98526158,0,1,0,1,0
3.7955885,0,0,1,0,1
1.3706232,0,1,0,1,0
.84230623,1,1,0,1,0
.50518003,1,1,0,1,0
.67281371,1,1,0,1,0
1.8775258,1,1,0,1,0
1.1963377,1,0,1,0,1
.90396144,1,1,0,1,0
.95017606,1,1,0,1,0
.60588884,1,1,0,1,0
1.8191239,0,0,1,0,1
.75276042,1,0,1,0,1
.7434669,1,1,0,1,0
.51773746,0,1,0,1,0
2.5500183,1,1,0,1,0
.84230623,1,0,0,1,0
.56523901,1,1,0,1,0
.93153188,1,1,0,1,0
.88295875,1,0,1,0,1
.88964934,0,1,1,1,0
1.0521526,1,1,0,1,0
.77940795,1,1,0,1,0
1.0765434,0,0,1,0,1
1.0636852,0,0,1,0,1
.96768847,0,1,0,1,0
.29947506,1,1,0,1,0
1.0021396,1,0,1,1,1
.90075511,0,0,0,1,0
.77656486,0,1,0,1,0
1.0701795,1,0,1,0,1
1.0985743,1,0,1,0,1
.7133817,0,0,1,1,1
.59294783,0,1,0,1,0
.90268052,0,0,1,0,1
1.0443632,1,1,0,1,0
1.0013778,1,1,0,1,0
1.3048086,0,1,1,1,1
.36274654,0,1,0,1,0
4.6473827,1,0,1,0,1
.61843155,0,1,0,0,0
1.7367676,1,1,1,0,1
.48054869,1,0,1,0,1
.41087361,0,1,0,1,0
1.4359414,0,0,0,1,1
.93692513,1,1,0,1,0
.34679635,0,1,0,1,0
.97809953,0,1,0,1,0
.76253036,1,0,0,1,0
.71866685,1,1,0,1,0
1.2668421,1,0,1,0,1
.35196018,0,1,0,1,0
1.3542657,1,1,1,0,1
1.378737,0,0,1,0,1
3.8739447,1,1,0,1,0
.7462033,1,1,0,1,0
.50284078,1,1,0,1,1
1.0311868,1,1,0,1,0
.31396424,0,0,1,0,1
.94118978,1,0,0,1,0
.78774261,1,1,0,1,0
.5931916,1,1,0,1,0
1.9256382,1,0,1,0,1
1.2023629,1,1,0,1,0
1.2140957,0,1,0,1,0
1.0417288,1,1,0,1,0
1.5616273,1,0,1,0,1
.89958442,1,0,1,0,1
1.4230363,0,1,0,1,0
.83035549,1,0,1,0,1
1.1450742,0,0,1,0,1
.78774261,0,1,0,1,0
.67688276,1,1,0,1,0
1.274823,0,0,1,0,1
1.0919025,0,1,1,1,1
.52334391,1,0,1,0,1
.97809953,1,1,0,1,0
.36735496,0,1,0,1,0
.87606884,1,1,0,1,0
.37209833,1,1,0,1,0
1.0636852,0,0,1,0,1
.82429286,1,0,0,1,0
1.4648748,0,0,1,0,1
.41699979,1,1,0,1,0
.8178612,1,0,0,1,0
1.4555778,1,1,1,1,1
.82788589,1,0,1,0,1
.53774031,0,0,1,0,1
1.7036593,1,0,1,0,1
.67642685,1,0,1,0,1
.53666799,1,0,0,1,0
.99639712,1,1,0,0,0
1.1651089,0,1,1,0,1
1.0984258,1,1,0,1,0
.94618765,0,1,0,1,0
1.1576154,0,0,0,1,0
.59260596,1,1,0,1,0
1.3601831,0,0,1,0,1
1.1491375,1,1,0,1,0
.78774261,1,1,0,1,0
1.7417797,0,0,1,1,1
1.9845921,0,1,0,0,0
1.3352152,1,0,1,0,1
.86521578,1,0,0,1,0
1.1668449,1,0,1,0,1
.94106599,0,0,1,0,1
.81587922,0,1,1,1,1
.56790847,1,1,0,1,0
1.3208889,1,1,0,1,0
.74869949,0,1,1,1,1
1.0966787,1,0,1,0,1
2.0126039,1,0,1,0,1
.65520728,1,1,0,1,0
1.6249577,0,1,1,1,1
.84211559,1,0,1,1,1
.3265304,1,1,0,1,0
1.0918848,1,1,0,1,0
.7068865,1,0,1,1,1
.7731151,1,0,1,1,1
.45219226,0,1,0,1,0
.82479108,0,1,0,1,0
.68781131,0,0,1,1,1
1.3532978,1,0,1,0,1
.21312115,1,1,0,1,0
1.4058213,0,0,1,1,1
.93692513,1,1,0,1,0
1.8951949,0,0,0,0,1
1.0700134,1,1,0,1,0
.95017606,1,1,0,1,0
1.8266001,1,0,1,0,1
1.3048944,1,0,1,1,1
.94619924,1,1,0,1,0
.90111016,1,1,0,1,0
.66623264,0,1,0,1,0
1.5175942,1,1,0,1,0
1.0731093,0,1,0,1,0
.80215765,0,1,0,1,0
1.1232469,0,0,1,0,1
.93941644,0,0,0,1,1
.67651236,1,1,1,0,1
.99667744,0,0,1,1,1
.74652044,1,1,0,1,0
.41554126,1,1,0,1,0
.35379121,1,1,0,1,0
1.2535437,1,1,0,1,0
.37823103,1,1,1,1,0
1.5256165,1,1,0,1,0
.73377085,0,1,0,1,0
.5987113,1,1,0,1,0
1.3627134,1,0,1,0,1
.75674465,0,0,0,1,0
.97552801,1,0,1,0,1
1.3981668,1,0,1,0,1
.51174305,1,1,0,1,0
1.0411633,0,0,1,0,1
.95008618,0,0,1,1,1
1.0895814,1,1,0,1,0
.80479444,1,0,1,0,1
1.5915046,0,0,0,0,1
.47535499,0,0,0,1,0
.62714856,0,1,0,1,0
1.03174,1,1,0,1,0
1.0013778,1,0,0,1,0
.48227735,1,1,0,1,0
.88316695,1,1,0,1,0
1.7876295,1,0,1,0,1
.87725623,1,1,0,1,0
.81952528,1,0,1,1,1
1.5735302,1,0,1,0,1
1.3413607,0,0,1,0,1
1.0849969,0,1,0,1,0
.96721918,1,1,0,1,0
1.0797631,1,0,1,0,1
.95979291,1,1,0,1,0
1.006802,0,0,1,0,1
.80288396,0,1,0,1,0
1.2904506,1,0,1,0,1
.77029767,0,0,0,1,0
.49684448,1,1,0,1,0
.84211559,0,0,1,0,1
1.1411761,0,0,1,0,1
.91950215,1,0,1,1,1
1.7876295,1,0,1,0,1
.89951692,0,1,0,1,0
1.1493427,1,0,1,0,1
.85795275,1,0,1,0,1
.91227007,1,1,1,1,1
1.0538831,1,1,0,1,0
.99577394,1,0,1,1,1
1.1012781,1,1,0,1,0
1.056408,0,0,1,0,1
.89044924,1,0,0,1,0
.88635017,1,0,1,0,1
1.1792012,1,0,1,0,1
.56970002,1,1,0,1,0
.8788326,1,1,0,1,0
.93153188,1,1,0,1,0
.65520728,1,1,0,1,0
.58241221,1,0,0,1,0
1.03174,1,0,0,1,0
.99179803,0,0,1,0,1
.39591972,0,1,0,1,0
.86018101,1,1,0,1,0
.47273445,1,1,0,1,0
1.051036,1,1,0,1,0
.78770113,1,1,0,1,0
1.2412499,1,1,0,1,0
1.2526304,1,0,1,0,1
.9160272,1,0,0,1,0
.9160272,1,1,0,1,0
1.4151659,1,0,1,1,1
1.5714619,1,0,1,0,1
.39602876,1,1,0,1,0
1.2179976,1,0,0,1,0
.86018101,1,1,0,1,0
.58705404,1,0,0,1,0
1.6736267,1,1,0,0,1
.57315126,1,1,0,1,0
.97809953,0,1,0,1,0
1.2645951,0,1,0,1,0
1.4550691,0,1,0,0,0
1.8629694,1,0,0,1,0
.66003245,1,1,0,1,0
1.9165335,0,1,0,1,0
.67183278,1,1,0,1,1
.43674671,1,1,0,0,0
1.0486426,1,0,0,1,0
2.1091568,1,0,0,0,1
.50034901,0,1,0,1,0
.8178612,1,0,0,1,0
1.216664,0,1,0,1,0
.93810738,1,1,0,1,0
1.128214,1,0,1,0,1
1.0985743,1,0,1,0,1
.84435207,1,0,1,0,1
.83958115,1,1,0,1,0
1.0462735,1,1,0,0,0
1.3755762,1,0,1,1,1
.6872648,1,1,0,1,0
.49868965,1,0,1,0,1
.83362117,1,1,0,1,0
.9212828,1,1,0,1,0
.0778877,1,1,0,1,0
.41917241,1,0,0,1,0
.90543021,0,1,0,1,0
.64712903,0,0,1,0,1
.46464645,0,0,1,0,1
.74969632,1,1,0,1,0
.35200386,1,0,1,0,1
1.3470524,1,0,1,0,1
.75304937,0,1,0,1,0
.94097501,0,1,0,1,0
1.6095733,1,0,1,0,1
1.0013778,1,1,0,1,0
1.1897811,1,0,1,1,1
.9051062,1,1,0,1,0
2.7693466,0,0,0,1,0
.81142253,1,0,0,1,0
1.5857943,1,0,1,0,1
1.038249,0,0,1,1,1
.70128648,0,0,1,1,1
.93009493,1,0,1,0,1
2.2035497,0,0,0,1,1
.80215765,1,1,0,1,0
.94283327,1,0,1,0,1
.96833459,1,0,1,0,1
1.672054,0,0,1,0,1
.36650266,1,0,0,1,1
.9670997,0,0,1,0,1
1.0053716,1,1,0,1,0
1.3352152,0,0,1,1,1
1.3297484,0,0,1,0,1
.69430938,1,0,1,0,1
.35208782,0,1,0,1,0
1.4664432,0,0,1,1,1
1.3034639,0,1,0,1,0
1.3270177,1,0,0,1,1
1.8562342,0,0,1,0,1
1.0311868,1,0,0,1,0
.62555384,0,1,1,0,1
1.513264,0,0,1,0,1
.49694796,1,1,0,1,0
1.0183369,0,1,0,1,0
1.0364098,1,1,0,1,0
1.1411761,0,0,1,0,1
.62586045,1,1,0,1,0
.45654847,1,1,1,1,1
1.2789692,1,1,0,1,0
.73011249,1,1,0,1,0
4.4316349,1,0,1,0,1
.69636229,1,1,0,1,0
.89830239,1,1,0,1,0
.69636229,1,1,0,1,0
1.0929711,0,1,0,1,1
.75375653,1,1,0,1,0
1.5256165,1,1,0,1,0
.66389896,0,1,0,1,0
1.0731093,1,1,0,1,0
.91014948,0,0,1,0,1
1.2105807,0,0,1,0,1
1.0183369,0,1,0,1,0
1.0722417,0,0,0,0,1
.17135069,1,1,0,1,0
1.2140957,1,1,0,1,0
1.1003967,0,0,1,1,1
